action,file,timestamp,runtime,lazy,blocksize,prefetch_storage
read_prefetched,['vhs-bucket/hydi-header.trk', 'hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],459110385106386,1075.3313837110002,True,67108864,[('/dev/shm', 1024)]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_0.trk>,460185864777368,69.464067813,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_1.trk>,460255332974706,68.94834850400001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_2.trk>,460324282675099,87.065200782,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_3.trk>,460411349364678,57.409415700000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_4.trk>,460468760260900,90.987067366,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_5.trk>,460559748862142,72.99211044,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_6.trk>,460632742408520,68.50841827100001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_7.trk>,460701252347631,83.41799563400001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_0.trk>,460784671812090,57.452964630000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_1.trk>,460842126406112,87.27111860500001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_2.trk>,460929398643223,79.595898273,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_3.trk>,461008996031120,59.459580923000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_4.trk>,461068457004166,90.344883095,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_5.trk>,461158803385819,69.659458994,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_6.trk>,461228464423266,76.492035601,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_7.trk>,461304957929013,83.59544387700001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_0.trk>,461388554767368,54.821010731,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_1.trk>,461443377273885,88.476280687,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_2.trk>,461531855001170,85.74648643600001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,461617602905087,58.142207601,True,0,[]
read_s3fs,['hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],460185716615434,1490.029191089,True,67108864,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_0.trk>,461675915491772,66.084810124,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_1.trk>,461742001750575,69.234731189,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_2.trk>,461811237809153,84.309458334,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_3.trk>,461895548758896,53.095933767000005,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_4.trk>,461948646129883,90.986908447,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_5.trk>,462039634618072,69.89963285200001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_6.trk>,462109535595923,65.861140394,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_7.trk>,462175398278129,79.82715517400001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_0.trk>,462255226916220,57.543866377,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_1.trk>,462312772385873,84.59304649900001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_2.trk>,462397366637720,74.39988067,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_3.trk>,462471767943992,54.807168984,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_4.trk>,462526576466321,81.87978369400001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_5.trk>,462608457649004,65.138450706,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_6.trk>,462673597612131,71.704762804,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_7.trk>,462745303859339,81.998577756,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_0.trk>,462827303828562,52.467429921000004,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_1.trk>,462879772742738,82.048807534,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_2.trk>,462961822975247,76.413552835,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,463038237987298,52.261573670000004,True,0,[]
read_s3fs,['hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],461675745953621,1414.754272335,True,67108864,[]
read_trk,<File-like object S3PrefetchFileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,463091280979453,1053.791016291,True,0,[]
